,datetime,trip_id,stop_id,stop_sequence,direction_id
0,2020-01-15T09:26:00-08:00,50242026,80427,1,1
1,2020-01-15T09:28:00-08:00,50242026,80426,2,1
2,2020-01-15T09:30:00-08:00,50242026,80425,3,1
3,2020-01-15T09:33:00-08:00,50242026,80424,4,1
4,2020-01-15T09:37:00-08:00,50242026,80423,5,1
5,2020-01-15T09:40:00-08:00,50242026,80422,6,1
6,2020-01-15T09:45:00-08:00,50242026,80421,7,1
7,2020-01-15T09:48:00-08:00,50242026,80420,8,1
8,2020-01-15T09:50:00-08:00,50242026,80419,9,1
9,2020-01-15T09:52:00-08:00,50242026,80418,10,1
10,2020-01-15T09:53:00-08:00,50242026,80417,11,1
11,2020-01-15T09:55:00-08:00,50242026,80416,12,1
12,2020-01-15T09:58:00-08:00,50242026,80415,13,1
13,2020-01-15T10:02:00-08:00,50242026,80414,14,1
14,2020-01-15T10:06:00-08:00,50242026,80413,15,1
15,2020-01-15T10:08:00-08:00,50242026,80412,16,1
16,2020-01-15T10:10:00-08:00,50242026,80411,17,1
17,2020-01-15T10:13:00-08:00,50242026,80410,18,1
18,2020-01-15T10:15:00-08:00,50242026,80409,19,1
19,2020-01-15T10:19:00-08:00,50242026,80408,20,1
20,2020-01-15T10:23:00-08:00,50242026,80407,21,1
21,2020-01-15T10:25:00-08:00,50242026,80406,22,1
22,2020-01-15T10:27:00-08:00,50242026,80405,23,1
23,2020-01-15T10:30:00-08:00,50242026,80404,24,1
24,2020-01-15T10:34:00-08:00,50242026,80403,25,1
25,2020-01-15T10:36:00-08:00,50242026,80402,26,1
26,2020-01-15T10:37:00-08:00,50242026,80401,27,1
27,2020-01-15T07:01:00-08:00,50242027,80427,1,1
28,2020-01-15T07:03:00-08:00,50242027,80426,2,1
29,2020-01-15T07:05:00-08:00,50242027,80425,3,1
30,2020-01-15T07:08:00-08:00,50242027,80424,4,1
31,2020-01-15T07:12:00-08:00,50242027,80423,5,1
32,2020-01-15T07:15:00-08:00,50242027,80422,6,1
33,2020-01-15T07:20:00-08:00,50242027,80421,7,1
34,2020-01-15T07:23:00-08:00,50242027,80420,8,1
35,2020-01-15T07:25:00-08:00,50242027,80419,9,1
36,2020-01-15T07:27:00-08:00,50242027,80418,10,1
37,2020-01-15T07:28:00-08:00,50242027,80417,11,1
38,2020-01-15T07:30:00-08:00,50242027,80416,12,1
39,2020-01-15T07:33:00-08:00,50242027,80415,13,1
40,2020-01-15T07:37:00-08:00,50242027,80414,14,1
41,2020-01-15T07:40:00-08:00,50242027,80413,15,1
42,2020-01-15T07:42:00-08:00,50242027,80412,16,1
43,2020-01-15T07:44:00-08:00,50242027,80411,17,1
44,2020-01-15T07:47:00-08:00,50242027,80410,18,1
45,2020-01-15T07:49:00-08:00,50242027,80409,19,1
46,2020-01-15T07:53:00-08:00,50242027,80408,20,1
47,2020-01-15T07:57:00-08:00,50242027,80407,21,1
48,2020-01-15T07:59:00-08:00,50242027,80406,22,1
49,2020-01-15T08:01:00-08:00,50242027,80405,23,1
50,2020-01-15T08:04:00-08:00,50242027,80404,24,1
51,2020-01-15T08:08:00-08:00,50242027,80403,25,1
52,2020-01-15T08:10:00-08:00,50242027,80402,26,1
53,2020-01-15T08:12:00-08:00,50242027,80401,27,1
54,2020-01-15T06:37:00-08:00,50242029,80427,1,1
55,2020-01-15T06:39:00-08:00,50242029,80426,2,1
56,2020-01-15T06:41:00-08:00,50242029,80425,3,1
57,2020-01-15T06:44:00-08:00,50242029,80424,4,1
58,2020-01-15T06:48:00-08:00,50242029,80423,5,1
59,2020-01-15T06:51:00-08:00,50242029,80422,6,1
60,2020-01-15T06:56:00-08:00,50242029,80421,7,1
61,2020-01-15T06:59:00-08:00,50242029,80420,8,1
62,2020-01-15T07:01:00-08:00,50242029,80419,9,1
63,2020-01-15T07:03:00-08:00,50242029,80418,10,1
64,2020-01-15T07:04:00-08:00,50242029,80417,11,1
65,2020-01-15T07:06:00-08:00,50242029,80416,12,1
66,2020-01-15T07:09:00-08:00,50242029,80415,13,1
67,2020-01-15T07:13:00-08:00,50242029,80414,14,1
68,2020-01-15T07:16:00-08:00,50242029,80413,15,1
69,2020-01-15T07:18:00-08:00,50242029,80412,16,1
70,2020-01-15T07:20:00-08:00,50242029,80411,17,1
71,2020-01-15T07:23:00-08:00,50242029,80410,18,1
72,2020-01-15T07:25:00-08:00,50242029,80409,19,1
73,2020-01-15T07:29:00-08:00,50242029,80408,20,1
74,2020-01-15T07:33:00-08:00,50242029,80407,21,1
75,2020-01-15T07:35:00-08:00,50242029,80406,22,1
76,2020-01-15T07:37:00-08:00,50242029,80405,23,1
77,2020-01-15T07:40:00-08:00,50242029,80404,24,1
78,2020-01-15T07:44:00-08:00,50242029,80403,25,1
79,2020-01-15T07:46:00-08:00,50242029,80402,26,1
80,2020-01-15T07:48:00-08:00,50242029,80401,27,1
81,2020-01-15T09:14:00-08:00,50242030,80427,1,1
82,2020-01-15T09:16:00-08:00,50242030,80426,2,1
83,2020-01-15T09:18:00-08:00,50242030,80425,3,1
84,2020-01-15T09:21:00-08:00,50242030,80424,4,1
85,2020-01-15T09:25:00-08:00,50242030,80423,5,1
86,2020-01-15T09:28:00-08:00,50242030,80422,6,1
87,2020-01-15T09:33:00-08:00,50242030,80421,7,1
88,2020-01-15T09:36:00-08:00,50242030,80420,8,1
89,2020-01-15T09:38:00-08:00,50242030,80419,9,1
90,2020-01-15T09:40:00-08:00,50242030,80418,10,1
91,2020-01-15T09:41:00-08:00,50242030,80417,11,1
92,2020-01-15T09:43:00-08:00,50242030,80416,12,1
93,2020-01-15T09:46:00-08:00,50242030,80415,13,1
94,2020-01-15T09:50:00-08:00,50242030,80414,14,1
95,2020-01-15T09:53:00-08:00,50242030,80413,15,1
96,2020-01-15T09:55:00-08:00,50242030,80412,16,1
97,2020-01-15T09:57:00-08:00,50242030,80411,17,1
98,2020-01-15T10:00:00-08:00,50242030,80410,18,1
99,2020-01-15T10:02:00-08:00,50242030,80409,19,1
100,2020-01-15T10:06:00-08:00,50242030,80408,20,1
101,2020-01-15T10:10:00-08:00,50242030,80407,21,1
102,2020-01-15T10:12:00-08:00,50242030,80406,22,1
103,2020-01-15T10:14:00-08:00,50242030,80405,23,1
104,2020-01-15T10:17:00-08:00,50242030,80404,24,1
105,2020-01-15T10:21:00-08:00,50242030,80403,25,1
106,2020-01-15T10:23:00-08:00,50242030,80402,26,1
107,2020-01-15T10:25:00-08:00,50242030,80401,27,1
108,2020-01-15T06:45:00-08:00,50242031,80427,1,1
109,2020-01-15T06:47:00-08:00,50242031,80426,2,1
110,2020-01-15T06:49:00-08:00,50242031,80425,3,1
111,2020-01-15T06:52:00-08:00,50242031,80424,4,1
112,2020-01-15T06:56:00-08:00,50242031,80423,5,1
113,2020-01-15T06:59:00-08:00,50242031,80422,6,1
114,2020-01-15T07:04:00-08:00,50242031,80421,7,1
115,2020-01-15T07:07:00-08:00,50242031,80420,8,1
116,2020-01-15T07:09:00-08:00,50242031,80419,9,1
117,2020-01-15T07:11:00-08:00,50242031,80418,10,1
118,2020-01-15T07:12:00-08:00,50242031,80417,11,1
119,2020-01-15T07:14:00-08:00,50242031,80416,12,1
120,2020-01-15T07:17:00-08:00,50242031,80415,13,1
121,2020-01-15T07:21:00-08:00,50242031,80414,14,1
122,2020-01-15T07:24:00-08:00,50242031,80413,15,1
123,2020-01-15T07:26:00-08:00,50242031,80412,16,1
124,2020-01-15T07:28:00-08:00,50242031,80411,17,1
125,2020-01-15T07:31:00-08:00,50242031,80410,18,1
126,2020-01-15T07:33:00-08:00,50242031,80409,19,1
127,2020-01-15T07:37:00-08:00,50242031,80408,20,1
128,2020-01-15T07:41:00-08:00,50242031,80407,21,1
129,2020-01-15T07:43:00-08:00,50242031,80406,22,1
130,2020-01-15T07:45:00-08:00,50242031,80405,23,1
131,2020-01-15T07:48:00-08:00,50242031,80404,24,1
132,2020-01-15T07:52:00-08:00,50242031,80403,25,1
133,2020-01-15T07:54:00-08:00,50242031,80402,26,1
134,2020-01-15T07:56:00-08:00,50242031,80401,27,1
135,2020-01-15T09:40:00-08:00,50242032,80427,1,1
136,2020-01-15T09:42:00-08:00,50242032,80426,2,1
137,2020-01-15T09:44:00-08:00,50242032,80425,3,1
138,2020-01-15T09:47:00-08:00,50242032,80424,4,1
139,2020-01-15T09:51:00-08:00,50242032,80423,5,1
140,2020-01-15T09:54:00-08:00,50242032,80422,6,1
141,2020-01-15T09:59:00-08:00,50242032,80421,7,1
142,2020-01-15T10:02:00-08:00,50242032,80420,8,1
143,2020-01-15T10:04:00-08:00,50242032,80419,9,1
144,2020-01-15T10:06:00-08:00,50242032,80418,10,1
145,2020-01-15T10:07:00-08:00,50242032,80417,11,1
146,2020-01-15T10:09:00-08:00,50242032,80416,12,1
147,2020-01-15T10:12:00-08:00,50242032,80415,13,1
148,2020-01-15T10:16:00-08:00,50242032,80414,14,1
149,2020-01-15T10:20:00-08:00,50242032,80413,15,1
150,2020-01-15T10:22:00-08:00,50242032,80412,16,1
151,2020-01-15T10:24:00-08:00,50242032,80411,17,1
152,2020-01-15T10:27:00-08:00,50242032,80410,18,1
153,2020-01-15T10:29:00-08:00,50242032,80409,19,1
154,2020-01-15T10:33:00-08:00,50242032,80408,20,1
155,2020-01-15T10:37:00-08:00,50242032,80407,21,1
156,2020-01-15T10:39:00-08:00,50242032,80406,22,1
157,2020-01-15T10:41:00-08:00,50242032,80405,23,1
158,2020-01-15T10:44:00-08:00,50242032,80404,24,1
159,2020-01-15T10:48:00-08:00,50242032,80403,25,1
160,2020-01-15T10:50:00-08:00,50242032,80402,26,1
161,2020-01-15T10:51:00-08:00,50242032,80401,27,1
162,2020-01-15T13:16:00-08:00,50242033,80401,1,0
163,2020-01-15T13:18:00-08:00,50242033,80402,2,0
164,2020-01-15T13:21:00-08:00,50242033,80403,3,0
165,2020-01-15T13:26:00-08:00,50242033,80404,4,0
166,2020-01-15T13:29:00-08:00,50242033,80405,5,0
167,2020-01-15T13:30:00-08:00,50242033,80406,6,0
168,2020-01-15T13:32:00-08:00,50242033,80407,7,0
169,2020-01-15T13:36:00-08:00,50242033,80408,8,0
170,2020-01-15T13:40:00-08:00,50242033,80409,9,0
171,2020-01-15T13:42:00-08:00,50242033,80410,10,0
172,2020-01-15T13:45:00-08:00,50242033,80411,11,0
173,2020-01-15T13:47:00-08:00,50242033,80412,12,0
174,2020-01-15T13:49:00-08:00,50242033,80413,13,0
175,2020-01-15T13:53:00-08:00,50242033,80414,14,0
176,2020-01-15T13:57:00-08:00,50242033,80415,15,0
177,2020-01-15T14:00:00-08:00,50242033,80416,16,0
178,2020-01-15T14:03:00-08:00,50242033,80417,17,0
179,2020-01-15T14:04:00-08:00,50242033,80418,18,0
180,2020-01-15T14:06:00-08:00,50242033,80419,19,0
181,2020-01-15T14:08:00-08:00,50242033,80420,20,0
182,2020-01-15T14:11:00-08:00,50242033,80421,21,0
183,2020-01-15T14:16:00-08:00,50242033,80422,22,0
184,2020-01-15T14:19:00-08:00,50242033,80423,23,0
185,2020-01-15T14:22:00-08:00,50242033,80424,24,0
186,2020-01-15T14:26:00-08:00,50242033,80425,25,0
187,2020-01-15T14:28:00-08:00,50242033,80426,26,0
188,2020-01-15T14:30:00-08:00,50242033,80427,27,0
189,2020-01-15T11:10:00-08:00,50242036,80401,1,0
190,2020-01-15T11:12:00-08:00,50242036,80402,2,0
191,2020-01-15T11:15:00-08:00,50242036,80403,3,0
192,2020-01-15T11:20:00-08:00,50242036,80404,4,0
193,2020-01-15T11:23:00-08:00,50242036,80405,5,0
194,2020-01-15T11:24:00-08:00,50242036,80406,6,0
195,2020-01-15T11:26:00-08:00,50242036,80407,7,0
196,2020-01-15T11:30:00-08:00,50242036,80408,8,0
197,2020-01-15T11:34:00-08:00,50242036,80409,9,0
198,2020-01-15T11:36:00-08:00,50242036,80410,10,0
199,2020-01-15T11:39:00-08:00,50242036,80411,11,0
200,2020-01-15T11:41:00-08:00,50242036,80412,12,0
201,2020-01-15T11:43:00-08:00,50242036,80413,13,0
202,2020-01-15T11:47:00-08:00,50242036,80414,14,0
203,2020-01-15T11:51:00-08:00,50242036,80415,15,0
204,2020-01-15T11:54:00-08:00,50242036,80416,16,0
205,2020-01-15T11:57:00-08:00,50242036,80417,17,0
206,2020-01-15T11:58:00-08:00,50242036,80418,18,0
207,2020-01-15T12:00:00-08:00,50242036,80419,19,0
208,2020-01-15T12:02:00-08:00,50242036,80420,20,0
209,2020-01-15T12:05:00-08:00,50242036,80421,21,0
210,2020-01-15T12:10:00-08:00,50242036,80422,22,0
211,2020-01-15T12:13:00-08:00,50242036,80423,23,0
212,2020-01-15T12:16:00-08:00,50242036,80424,24,0
213,2020-01-15T12:20:00-08:00,50242036,80425,25,0
214,2020-01-15T12:22:00-08:00,50242036,80426,26,0
215,2020-01-15T12:24:00-08:00,50242036,80427,27,0
216,2020-01-15T10:42:00-08:00,50242037,80401,1,0
217,2020-01-15T10:44:00-08:00,50242037,80402,2,0
218,2020-01-15T10:47:00-08:00,50242037,80403,3,0
219,2020-01-15T10:52:00-08:00,50242037,80404,4,0
220,2020-01-15T10:55:00-08:00,50242037,80405,5,0
221,2020-01-15T10:56:00-08:00,50242037,80406,6,0
222,2020-01-15T10:58:00-08:00,50242037,80407,7,0
223,2020-01-15T11:02:00-08:00,50242037,80408,8,0
224,2020-01-15T11:06:00-08:00,50242037,80409,9,0
225,2020-01-15T11:08:00-08:00,50242037,80410,10,0
226,2020-01-15T11:11:00-08:00,50242037,80411,11,0
227,2020-01-15T11:13:00-08:00,50242037,80412,12,0
228,2020-01-15T11:15:00-08:00,50242037,80413,13,0
229,2020-01-15T11:19:00-08:00,50242037,80414,14,0
230,2020-01-15T11:23:00-08:00,50242037,80415,15,0
231,2020-01-15T11:26:00-08:00,50242037,80416,16,0
232,2020-01-15T11:29:00-08:00,50242037,80417,17,0
233,2020-01-15T11:30:00-08:00,50242037,80418,18,0
234,2020-01-15T11:32:00-08:00,50242037,80419,19,0
235,2020-01-15T11:34:00-08:00,50242037,80420,20,0
236,2020-01-15T11:37:00-08:00,50242037,80421,21,0
237,2020-01-15T11:42:00-08:00,50242037,80422,22,0
238,2020-01-15T11:45:00-08:00,50242037,80423,23,0
239,2020-01-15T11:48:00-08:00,50242037,80424,24,0
240,2020-01-15T11:52:00-08:00,50242037,80425,25,0
241,2020-01-15T11:54:00-08:00,50242037,80426,26,0
242,2020-01-15T11:56:00-08:00,50242037,80427,27,0
243,2020-01-15T05:11:00-08:00,50242038,80409,1,1
244,2020-01-15T05:15:00-08:00,50242038,80408,2,1
245,2020-01-15T05:19:00-08:00,50242038,80407,3,1
246,2020-01-15T05:21:00-08:00,50242038,80406,4,1
247,2020-01-15T05:23:00-08:00,50242038,80405,5,1
248,2020-01-15T05:26:00-08:00,50242038,80404,6,1
249,2020-01-15T05:30:00-08:00,50242038,80403,7,1
250,2020-01-15T05:32:00-08:00,50242038,80402,8,1
251,2020-01-15T05:34:00-08:00,50242038,80401,9,1
252,2020-01-15T05:39:00-08:00,50242039,80401,1,0
253,2020-01-15T05:41:00-08:00,50242039,80402,2,0
254,2020-01-15T05:44:00-08:00,50242039,80403,3,0
255,2020-01-15T05:49:00-08:00,50242039,80404,4,0
256,2020-01-15T05:52:00-08:00,50242039,80405,5,0
257,2020-01-15T05:53:00-08:00,50242039,80406,6,0
258,2020-01-15T05:55:00-08:00,50242039,80407,7,0
259,2020-01-15T05:59:00-08:00,50242039,80408,8,0
260,2020-01-15T06:03:00-08:00,50242039,80409,9,0
261,2020-01-15T06:05:00-08:00,50242039,80410,10,0
262,2020-01-15T06:08:00-08:00,50242039,80411,11,0
263,2020-01-15T06:10:00-08:00,50242039,80412,12,0
264,2020-01-15T06:12:00-08:00,50242039,80413,13,0
265,2020-01-15T06:16:00-08:00,50242039,80414,14,0
266,2020-01-15T06:19:00-08:00,50242039,80415,15,0
267,2020-01-15T06:22:00-08:00,50242039,80416,16,0
268,2020-01-15T06:25:00-08:00,50242039,80417,17,0
269,2020-01-15T06:26:00-08:00,50242039,80418,18,0
270,2020-01-15T06:28:00-08:00,50242039,80419,19,0
271,2020-01-15T06:30:00-08:00,50242039,80420,20,0
272,2020-01-15T06:33:00-08:00,50242039,80421,21,0
273,2020-01-15T06:38:00-08:00,50242039,80422,22,0
274,2020-01-15T06:41:00-08:00,50242039,80423,23,0
275,2020-01-15T06:44:00-08:00,50242039,80424,24,0
276,2020-01-15T06:48:00-08:00,50242039,80425,25,0
277,2020-01-15T06:50:00-08:00,50242039,80426,26,0
278,2020-01-15T06:52:00-08:00,50242039,80427,27,0
279,2020-01-15T05:15:00-08:00,50242040,80401,1,0
280,2020-01-15T05:17:00-08:00,50242040,80402,2,0
281,2020-01-15T05:20:00-08:00,50242040,80403,3,0
282,2020-01-15T05:25:00-08:00,50242040,80404,4,0
283,2020-01-15T05:28:00-08:00,50242040,80405,5,0
284,2020-01-15T05:29:00-08:00,50242040,80406,6,0
285,2020-01-15T05:31:00-08:00,50242040,80407,7,0
286,2020-01-15T05:35:00-08:00,50242040,80408,8,0
287,2020-01-15T05:39:00-08:00,50242040,80409,9,0
288,2020-01-15T05:41:00-08:00,50242040,80410,10,0
289,2020-01-15T05:44:00-08:00,50242040,80411,11,0
290,2020-01-15T05:46:00-08:00,50242040,80412,12,0
291,2020-01-15T05:48:00-08:00,50242040,80413,13,0
292,2020-01-15T05:52:00-08:00,50242040,80414,14,0
293,2020-01-15T05:55:00-08:00,50242040,80415,15,0
294,2020-01-15T05:58:00-08:00,50242040,80416,16,0
295,2020-01-15T06:01:00-08:00,50242040,80417,17,0
296,2020-01-15T06:02:00-08:00,50242040,80418,18,0
297,2020-01-15T06:04:00-08:00,50242040,80419,19,0
298,2020-01-15T06:06:00-08:00,50242040,80420,20,0
299,2020-01-15T06:09:00-08:00,50242040,80421,21,0
300,2020-01-15T06:14:00-08:00,50242040,80422,22,0
301,2020-01-15T06:17:00-08:00,50242040,80423,23,0
302,2020-01-15T06:20:00-08:00,50242040,80424,24,0
303,2020-01-15T06:24:00-08:00,50242040,80425,25,0
304,2020-01-15T06:26:00-08:00,50242040,80426,26,0
305,2020-01-15T06:28:00-08:00,50242040,80427,27,0
306,2020-01-15T07:55:00-08:00,50242041,80401,1,0
307,2020-01-15T07:57:00-08:00,50242041,80402,2,0
308,2020-01-15T08:00:00-08:00,50242041,80403,3,0
309,2020-01-15T08:05:00-08:00,50242041,80404,4,0
310,2020-01-15T08:08:00-08:00,50242041,80405,5,0
311,2020-01-15T08:09:00-08:00,50242041,80406,6,0
312,2020-01-15T08:11:00-08:00,50242041,80407,7,0
313,2020-01-15T08:15:00-08:00,50242041,80408,8,0
314,2020-01-15T08:19:00-08:00,50242041,80409,9,0
315,2020-01-15T08:21:00-08:00,50242041,80410,10,0
316,2020-01-15T08:24:00-08:00,50242041,80411,11,0
317,2020-01-15T08:26:00-08:00,50242041,80412,12,0
318,2020-01-15T08:28:00-08:00,50242041,80413,13,0
319,2020-01-15T08:32:00-08:00,50242041,80414,14,0
320,2020-01-15T08:35:00-08:00,50242041,80415,15,0
321,2020-01-15T08:38:00-08:00,50242041,80416,16,0
322,2020-01-15T08:41:00-08:00,50242041,80417,17,0
323,2020-01-15T08:42:00-08:00,50242041,80418,18,0
324,2020-01-15T08:44:00-08:00,50242041,80419,19,0
325,2020-01-15T08:46:00-08:00,50242041,80420,20,0
326,2020-01-15T08:49:00-08:00,50242041,80421,21,0
327,2020-01-15T08:54:00-08:00,50242041,80422,22,0
328,2020-01-15T08:57:00-08:00,50242041,80423,23,0
329,2020-01-15T09:00:00-08:00,50242041,80424,24,0
330,2020-01-15T09:04:00-08:00,50242041,80425,25,0
331,2020-01-15T09:06:00-08:00,50242041,80426,26,0
332,2020-01-15T09:08:00-08:00,50242041,80427,27,0
333,2020-01-15T08:19:00-08:00,50242042,80401,1,0
334,2020-01-15T08:21:00-08:00,50242042,80402,2,0
335,2020-01-15T08:24:00-08:00,50242042,80403,3,0
336,2020-01-15T08:29:00-08:00,50242042,80404,4,0
337,2020-01-15T08:32:00-08:00,50242042,80405,5,0
338,2020-01-15T08:33:00-08:00,50242042,80406,6,0
339,2020-01-15T08:35:00-08:00,50242042,80407,7,0
340,2020-01-15T08:39:00-08:00,50242042,80408,8,0
341,2020-01-15T08:43:00-08:00,50242042,80409,9,0
342,2020-01-15T08:45:00-08:00,50242042,80410,10,0
343,2020-01-15T08:48:00-08:00,50242042,80411,11,0
344,2020-01-15T08:50:00-08:00,50242042,80412,12,0
345,2020-01-15T08:52:00-08:00,50242042,80413,13,0
346,2020-01-15T08:56:00-08:00,50242042,80414,14,0
347,2020-01-15T08:59:00-08:00,50242042,80415,15,0
348,2020-01-15T09:02:00-08:00,50242042,80416,16,0
349,2020-01-15T09:05:00-08:00,50242042,80417,17,0
350,2020-01-15T09:06:00-08:00,50242042,80418,18,0
351,2020-01-15T09:08:00-08:00,50242042,80419,19,0
352,2020-01-15T09:10:00-08:00,50242042,80420,20,0
353,2020-01-15T09:13:00-08:00,50242042,80421,21,0
354,2020-01-15T09:18:00-08:00,50242042,80422,22,0
355,2020-01-15T09:21:00-08:00,50242042,80423,23,0
356,2020-01-15T09:24:00-08:00,50242042,80424,24,0
357,2020-01-15T09:28:00-08:00,50242042,80425,25,0
358,2020-01-15T09:30:00-08:00,50242042,80426,26,0
359,2020-01-15T09:32:00-08:00,50242042,80427,27,0
360,2020-01-15T08:27:00-08:00,50242043,80401,1,0
361,2020-01-15T08:29:00-08:00,50242043,80402,2,0
362,2020-01-15T08:32:00-08:00,50242043,80403,3,0
363,2020-01-15T08:37:00-08:00,50242043,80404,4,0
364,2020-01-15T08:40:00-08:00,50242043,80405,5,0
365,2020-01-15T08:41:00-08:00,50242043,80406,6,0
366,2020-01-15T08:43:00-08:00,50242043,80407,7,0
367,2020-01-15T08:47:00-08:00,50242043,80408,8,0
368,2020-01-15T08:51:00-08:00,50242043,80409,9,0
369,2020-01-15T08:53:00-08:00,50242043,80410,10,0
370,2020-01-15T08:56:00-08:00,50242043,80411,11,0
371,2020-01-15T08:58:00-08:00,50242043,80412,12,0
372,2020-01-15T09:00:00-08:00,50242043,80413,13,0
373,2020-01-15T09:04:00-08:00,50242043,80414,14,0
374,2020-01-15T09:07:00-08:00,50242043,80415,15,0
375,2020-01-15T09:10:00-08:00,50242043,80416,16,0
376,2020-01-15T09:13:00-08:00,50242043,80417,17,0
377,2020-01-15T09:14:00-08:00,50242043,80418,18,0
378,2020-01-15T09:16:00-08:00,50242043,80419,19,0
379,2020-01-15T09:18:00-08:00,50242043,80420,20,0
380,2020-01-15T09:21:00-08:00,50242043,80421,21,0
381,2020-01-15T09:26:00-08:00,50242043,80422,22,0
382,2020-01-15T09:29:00-08:00,50242043,80423,23,0
383,2020-01-15T09:32:00-08:00,50242043,80424,24,0
384,2020-01-15T09:36:00-08:00,50242043,80425,25,0
385,2020-01-15T09:38:00-08:00,50242043,80426,26,0
386,2020-01-15T09:40:00-08:00,50242043,80427,27,0
387,2020-01-15T12:00:00-08:00,50242044,80427,1,1
388,2020-01-15T12:02:00-08:00,50242044,80426,2,1
389,2020-01-15T12:04:00-08:00,50242044,80425,3,1
390,2020-01-15T12:07:00-08:00,50242044,80424,4,1
391,2020-01-15T12:11:00-08:00,50242044,80423,5,1
392,2020-01-15T12:14:00-08:00,50242044,80422,6,1
393,2020-01-15T12:19:00-08:00,50242044,80421,7,1
394,2020-01-15T12:22:00-08:00,50242044,80420,8,1
395,2020-01-15T12:24:00-08:00,50242044,80419,9,1
396,2020-01-15T12:26:00-08:00,50242044,80418,10,1
397,2020-01-15T12:27:00-08:00,50242044,80417,11,1
398,2020-01-15T12:29:00-08:00,50242044,80416,12,1
399,2020-01-15T12:32:00-08:00,50242044,80415,13,1
400,2020-01-15T12:36:00-08:00,50242044,80414,14,1
401,2020-01-15T12:40:00-08:00,50242044,80413,15,1
402,2020-01-15T12:42:00-08:00,50242044,80412,16,1
403,2020-01-15T12:44:00-08:00,50242044,80411,17,1
404,2020-01-15T12:47:00-08:00,50242044,80410,18,1
405,2020-01-15T12:49:00-08:00,50242044,80409,19,1
406,2020-01-15T12:53:00-08:00,50242044,80408,20,1
407,2020-01-15T12:57:00-08:00,50242044,80407,21,1
408,2020-01-15T12:59:00-08:00,50242044,80406,22,1
409,2020-01-15T13:01:00-08:00,50242044,80405,23,1
410,2020-01-15T13:04:00-08:00,50242044,80404,24,1
411,2020-01-15T13:08:00-08:00,50242044,80403,25,1
412,2020-01-15T13:10:00-08:00,50242044,80402,26,1
413,2020-01-15T13:12:00-08:00,50242044,80401,27,1
414,2020-01-15T14:49:00-08:00,50242045,80427,1,1
415,2020-01-15T14:51:00-08:00,50242045,80426,2,1
416,2020-01-15T14:53:00-08:00,50242045,80425,3,1
417,2020-01-15T14:56:00-08:00,50242045,80424,4,1
418,2020-01-15T15:00:00-08:00,50242045,80423,5,1
419,2020-01-15T15:03:00-08:00,50242045,80422,6,1
420,2020-01-15T15:08:00-08:00,50242045,80421,7,1
421,2020-01-15T15:11:00-08:00,50242045,80420,8,1
422,2020-01-15T15:13:00-08:00,50242045,80419,9,1
423,2020-01-15T15:15:00-08:00,50242045,80418,10,1
424,2020-01-15T15:16:00-08:00,50242045,80417,11,1
425,2020-01-15T15:18:00-08:00,50242045,80416,12,1
426,2020-01-15T15:21:00-08:00,50242045,80415,13,1
427,2020-01-15T15:25:00-08:00,50242045,80414,14,1
428,2020-01-15T15:28:00-08:00,50242045,80413,15,1
429,2020-01-15T15:30:00-08:00,50242045,80412,16,1
430,2020-01-15T15:32:00-08:00,50242045,80411,17,1
431,2020-01-15T15:35:00-08:00,50242045,80410,18,1
432,2020-01-15T15:37:00-08:00,50242045,80409,19,1
433,2020-01-15T15:41:00-08:00,50242045,80408,20,1
434,2020-01-15T15:45:00-08:00,50242045,80407,21,1
435,2020-01-15T15:47:00-08:00,50242045,80406,22,1
436,2020-01-15T15:49:00-08:00,50242045,80405,23,1
437,2020-01-15T15:52:00-08:00,50242045,80404,24,1
438,2020-01-15T15:56:00-08:00,50242045,80403,25,1
439,2020-01-15T15:58:00-08:00,50242045,80402,26,1
440,2020-01-15T16:00:00-08:00,50242045,80401,27,1
441,2020-01-15T11:46:00-08:00,50242046,80427,1,1
442,2020-01-15T11:48:00-08:00,50242046,80426,2,1
443,2020-01-15T11:50:00-08:00,50242046,80425,3,1
444,2020-01-15T11:53:00-08:00,50242046,80424,4,1
445,2020-01-15T11:57:00-08:00,50242046,80423,5,1
446,2020-01-15T12:00:00-08:00,50242046,80422,6,1
447,2020-01-15T12:05:00-08:00,50242046,80421,7,1
448,2020-01-15T12:08:00-08:00,50242046,80420,8,1
449,2020-01-15T12:10:00-08:00,50242046,80419,9,1
450,2020-01-15T12:12:00-08:00,50242046,80418,10,1
451,2020-01-15T12:13:00-08:00,50242046,80417,11,1
452,2020-01-15T12:15:00-08:00,50242046,80416,12,1
453,2020-01-15T12:18:00-08:00,50242046,80415,13,1
454,2020-01-15T12:22:00-08:00,50242046,80414,14,1
455,2020-01-15T12:26:00-08:00,50242046,80413,15,1
456,2020-01-15T12:28:00-08:00,50242046,80412,16,1
457,2020-01-15T12:30:00-08:00,50242046,80411,17,1
458,2020-01-15T12:33:00-08:00,50242046,80410,18,1
459,2020-01-15T12:35:00-08:00,50242046,80409,19,1
460,2020-01-15T12:39:00-08:00,50242046,80408,20,1
461,2020-01-15T12:43:00-08:00,50242046,80407,21,1
462,2020-01-15T12:45:00-08:00,50242046,80406,22,1
463,2020-01-15T12:47:00-08:00,50242046,80405,23,1
464,2020-01-15T12:50:00-08:00,50242046,80404,24,1
